session_id,tag_local_id,delta_ms
S4_TAG07_run1,TAG07,0.865
S4_TAG07_run1,TAG07,5.8500000000000005
S4_TAG07_run1,TAG07,2.0460000000000003
S4_TAG07_run1,TAG07,10.588000000000001
S4_TAG07_run1,TAG07,1.057
S4_TAG07_run1,TAG07,2.4810000000000003
S4_TAG07_run1,TAG07,17.404
S4_TAG07_run1,TAG07,7.953
S4_TAG07_run1,TAG07,5.720000000000001
S4_TAG07_run1,TAG07,8.599
S4_TAG07_run1,TAG07,4.074000000000001
S4_TAG07_run1,TAG07,2.661
S4_TAG07_run1,TAG07,15.673
S4_TAG07_run1,TAG07,3.7279999999999998
S4_TAG07_run1,TAG07,4.606
S4_TAG07_run1,TAG07,8.65
S4_TAG07_run1,TAG07,0.55
S4_TAG07_run1,TAG07,5.673
S4_TAG07_run1,TAG07,5.173
S4_TAG07_run1,TAG07,18.012
S4_TAG07_run1,TAG07,9.485999999999999
S4_TAG07_run1,TAG07,5.307
S4_TAG07_run1,TAG07,9.452
S4_TAG07_run1,TAG07,4.275
S4_TAG07_run1,TAG07,1.088
S4_TAG07_run1,TAG07,0.619
S4_TAG07_run1,TAG07,2.612
S4_TAG07_run1,TAG07,16.121
S4_TAG07_run1,TAG07,5.305
S4_TAG07_run1,TAG07,2.8939999999999997
S4_TAG07_run1,TAG07,6.947
S4_TAG07_run1,TAG07,10.79
S4_TAG07_run1,TAG07,2.5460000000000003
S4_TAG07_run1,TAG07,0.251
S4_TAG07_run1,TAG07,4.369
S4_TAG07_run1,TAG07,2.0820000000000003
S4_TAG07_run1,TAG07,16.183
S4_TAG07_run1,TAG07,7.787
S4_TAG07_run1,TAG07,2.2390000000000003
S4_TAG07_run1,TAG07,16.064999999999998
S4_TAG07_run1,TAG07,7.835999999999999
S4_TAG07_run1,TAG07,5.297
S4_TAG07_run1,TAG07,12.697999999999999
S4_TAG07_run1,TAG07,4.328
S4_TAG07_run1,TAG07,10.36
S4_TAG07_run1,TAG07,0.361
S4_TAG07_run1,TAG07,19.551
S4_TAG07_run1,TAG07,7.745
S4_TAG07_run1,TAG07,14.472999999999999
S4_TAG07_run1,TAG07,4.295
S4_TAG07_run1,TAG07,13.844000000000001
S4_TAG07_run1,TAG07,4.521
S4_TAG07_run1,TAG07,6.64
S4_TAG07_run1,TAG07,0.906
S4_TAG07_run1,TAG07,4.3759999999999994
S4_TAG07_run1,TAG07,14.763
S4_TAG07_run1,TAG07,5.938
S4_TAG07_run1,TAG07,0.8809999999999999
S4_TAG07_run1,TAG07,5.699
S4_TAG07_run1,TAG07,1.218
S4_TAG07_run1,TAG07,12.224
S4_TAG07_run1,TAG07,1.7550000000000001
S4_TAG07_run1,TAG07,0.27
S4_TAG07_run1,TAG07,1.201
S4_TAG07_run1,TAG07,3.4259999999999997
S4_TAG07_run1,TAG07,8.583
S4_TAG07_run1,TAG07,16.060000000000002
S4_TAG07_run1,TAG07,4.372
S4_TAG07_run1,TAG07,1.95
S4_TAG07_run1,TAG07,5.314
S4_TAG07_run1,TAG07,6.6499999999999995
S4_TAG07_run1,TAG07,3.105
S4_TAG07_run1,TAG07,5.821
S4_TAG07_run1,TAG07,16.329
S4_TAG07_run1,TAG07,5.478000000000001
S4_TAG07_run1,TAG07,5.545999999999999
S4_TAG07_run1,TAG07,18.808
S4_TAG07_run1,TAG07,9.404
S4_TAG07_run1,TAG07,11.508
S4_TAG07_run1,TAG07,2.2169999999999996
S4_TAG07_run1,TAG07,17.137
S4_TAG07_run1,TAG07,7.828
S4_TAG07_run1,TAG07,8.058
S4_TAG07_run1,TAG07,2.806
S4_TAG07_run1,TAG07,4.267
S4_TAG07_run1,TAG07,2.644
S4_TAG07_run1,TAG07,2.585
S4_TAG07_run1,TAG07,4.622
S4_TAG07_run1,TAG07,3.6319999999999997
S4_TAG07_run1,TAG07,8.528
S4_TAG07_run1,TAG07,19.936
S4_TAG07_run1,TAG07,10.523
S4_TAG07_run1,TAG07,2.271
S4_TAG07_run1,TAG07,1.1340000000000001
S4_TAG07_run1,TAG07,14.807
S4_TAG07_run1,TAG07,3.659
S4_TAG07_run1,TAG07,14.935
S4_TAG07_run1,TAG07,3.463
S4_TAG07_run1,TAG07,9.461
S4_TAG07_run1,TAG07,0.025
S4_TAG07_run1,TAG07,0.9810000000000001
S4_TAG07_run1,TAG07,15.803999999999998
S4_TAG07_run1,TAG07,6.581
S4_TAG07_run1,TAG07,0.9520000000000001
S4_TAG07_run1,TAG07,1.118
S4_TAG07_run1,TAG07,13.333
S4_TAG07_run1,TAG07,2.371
S4_TAG07_run1,TAG07,2.7929999999999997
S4_TAG07_run1,TAG07,9.284
S4_TAG07_run1,TAG07,15.86
S4_TAG07_run1,TAG07,6.0
S4_TAG07_run1,TAG07,0.665
S4_TAG07_run1,TAG07,2.594
S4_TAG07_run1,TAG07,5.921
S4_TAG07_run1,TAG07,4.621
S4_TAG07_run1,TAG07,10.231
S4_TAG07_run1,TAG07,0.911
S4_TAG07_run1,TAG07,9.305000000000001
S4_TAG07_run1,TAG07,0.494
S4_TAG07_run1,TAG07,4.674
S4_TAG07_run1,TAG07,13.514
S4_TAG07_run1,TAG07,1.7249999999999999
S4_TAG07_run1,TAG07,6.904999999999999
S4_TAG07_run1,TAG07,1.8370000000000002
S4_TAG07_run1,TAG07,2.906
S4_TAG07_run1,TAG07,10.602
S4_TAG07_run1,TAG07,9.270999999999999
S4_TAG07_run1,TAG07,0.7110000000000001
S4_TAG07_run1,TAG07,6.596
S4_TAG07_run1,TAG07,6.971
S4_TAG07_run1,TAG07,11.252
S4_TAG07_run1,TAG07,3.1670000000000003
S4_TAG07_run1,TAG07,2.9819999999999998
S4_TAG07_run1,TAG07,7.433999999999999
S4_TAG07_run1,TAG07,5.3759999999999994
S4_TAG07_run1,TAG07,5.916
S4_TAG07_run1,TAG07,9.636000000000001
S4_TAG07_run1,TAG07,0.389
S4_TAG07_run1,TAG07,17.015
S4_TAG07_run1,TAG07,6.867
S4_TAG07_run1,TAG07,1.617
S4_TAG07_run1,TAG07,10.477
S4_TAG07_run1,TAG07,2.111
S4_TAG07_run1,TAG07,4.469
S4_TAG07_run1,TAG07,10.706999999999999
S4_TAG07_run1,TAG07,1.4989999999999999
S4_TAG07_run1,TAG07,17.232
S4_TAG07_run1,TAG07,7.462
S4_TAG07_run1,TAG07,1.3760000000000001
S4_TAG07_run1,TAG07,2.058
S4_TAG07_run1,TAG07,4.282
S4_TAG07_run1,TAG07,12.685
S4_TAG07_run1,TAG07,1.9919999999999998
S4_TAG07_run1,TAG07,12.584
S4_TAG07_run1,TAG07,3.685
S4_TAG07_run1,TAG07,3.705
S4_TAG07_run1,TAG07,3.4979999999999998
S4_TAG07_run1,TAG07,3.25
S4_TAG07_run1,TAG07,5.0200000000000005
S4_TAG07_run1,TAG07,12.837
S4_TAG07_run1,TAG07,2.363
S4_TAG07_run1,TAG07,9.508000000000001
S4_TAG07_run1,TAG07,6.308
S4_TAG07_run1,TAG07,8.504
S4_TAG07_run1,TAG07,0.24600000000000002
S4_TAG07_run1,TAG07,14.807
S4_TAG07_run1,TAG07,2.9299999999999997
S4_TAG07_run1,TAG07,5.343
S4_TAG07_run1,TAG07,0.66
S4_TAG07_run1,TAG07,18.341
S4_TAG07_run1,TAG07,7.697
S4_TAG07_run1,TAG07,7.284
S4_TAG07_run1,TAG07,5.978
S4_TAG07_run1,TAG07,10.765
S4_TAG07_run1,TAG07,0.562
S4_TAG07_run1,TAG07,2.656
S4_TAG07_run1,TAG07,10.149999999999999
S4_TAG07_run1,TAG07,13.911
S4_TAG07_run1,TAG07,2.323
S4_TAG07_run1,TAG07,2.351
S4_TAG07_run1,TAG07,4.226999999999999
S4_TAG07_run1,TAG07,9.344
S4_TAG07_run1,TAG07,8.484
S4_TAG07_run1,TAG07,6.6129999999999995
S4_TAG07_run1,TAG07,15.657999999999998
S4_TAG07_run1,TAG07,3.9890000000000003
S4_TAG07_run1,TAG07,14.466
S4_TAG07_run1,TAG07,6.398
S4_TAG07_run1,TAG07,4.6610000000000005
S4_TAG07_run1,TAG07,10.86
S4_TAG07_run1,TAG07,0.768
S4_TAG07_run1,TAG07,2.935
S4_TAG07_run1,TAG07,12.0
S4_TAG07_run1,TAG07,2.215
S4_TAG07_run1,TAG07,7.948
S4_TAG07_run1,TAG07,3.574
S4_TAG07_run1,TAG07,19.917
S4_TAG07_run1,TAG07,17.741
S4_TAG07_run1,TAG07,8.137
S4_TAG07_run1,TAG07,7.335
S4_TAG07_run1,TAG07,0.18000000000000002
S4_TAG07_run1,TAG07,0.6759999999999999
S4_TAG07_run1,TAG07,9.521999999999998
S4_TAG07_run1,TAG07,12.841
S4_TAG07_run1,TAG07,2.736
S4_TAG07_run1,TAG07,14.697999999999999
S4_TAG07_run1,TAG07,5.913
S4_TAG07_run1,TAG07,5.1419999999999995
S4_TAG07_run1,TAG07,6.9350000000000005
S4_TAG07_run1,TAG07,5.5409999999999995
S4_TAG07_run1,TAG07,3.2030000000000003
S4_TAG07_run1,TAG07,14.604000000000001
S4_TAG07_run1,TAG07,3.718
S4_TAG07_run1,TAG07,3.075
S4_TAG07_run1,TAG07,3.081
S4_TAG07_run1,TAG07,3.52
S4_TAG07_run1,TAG07,14.977
S4_TAG07_run1,TAG07,5.878
S4_TAG07_run1,TAG07,7.633
S4_TAG07_run1,TAG07,9.433
S4_TAG07_run1,TAG07,0.739
S4_TAG07_run1,TAG07,5.229
S4_TAG07_run1,TAG07,7.906
S4_TAG07_run1,TAG07,9.941
S4_TAG07_run1,TAG07,0.57
S4_TAG07_run1,TAG07,15.558
S4_TAG07_run1,TAG07,6.83
S4_TAG07_run1,TAG07,4.182
S4_TAG07_run1,TAG07,9.905000000000001
S4_TAG07_run1,TAG07,1.7730000000000001
S4_TAG07_run1,TAG07,5.525
S4_TAG07_run1,TAG07,11.780000000000001
S4_TAG07_run1,TAG07,2.129
S4_TAG07_run1,TAG07,2.948
S4_TAG07_run1,TAG07,5.138
S4_TAG07_run1,TAG07,0.804
S4_TAG07_run1,TAG07,18.163999999999998
S4_TAG07_run1,TAG07,8.364999999999998
S4_TAG07_run1,TAG07,1.445
S4_TAG07_run1,TAG07,4.582
S4_TAG07_run1,TAG07,2.111
S4_TAG07_run1,TAG07,1.2329999999999999
S4_TAG07_run1,TAG07,1.66
S4_TAG07_run1,TAG07,7.736
S4_TAG07_run1,TAG07,9.915000000000001
S4_TAG07_run1,TAG07,8.063
S4_TAG07_run1,TAG07,10.118
S4_TAG07_run1,TAG07,1.578
S4_TAG07_run1,TAG07,6.312
S4_TAG07_run1,TAG07,13.582
S4_TAG07_run1,TAG07,2.099
S4_TAG07_run1,TAG07,13.42
S4_TAG07_run1,TAG07,1.786
S4_TAG07_run1,TAG07,19.220000000000002
S4_TAG07_run1,TAG07,7.562
S4_TAG07_run1,TAG07,2.29
S4_TAG07_run1,TAG07,2.1069999999999998
S4_TAG07_run1,TAG07,11.545
S4_TAG07_run1,TAG07,6.418
S4_TAG07_run1,TAG07,9.682
S4_TAG07_run1,TAG07,1.159
S4_TAG07_run1,TAG07,13.036000000000001
S4_TAG07_run1,TAG07,1.3940000000000001
S4_TAG07_run1,TAG07,12.234
S4_TAG07_run1,TAG07,3.216
S4_TAG07_run1,TAG07,2.77
S4_TAG07_run1,TAG07,5.638
S4_TAG07_run1,TAG07,2.287
S4_TAG07_run1,TAG07,6.001
S4_TAG07_run1,TAG07,12.97
S4_TAG07_run1,TAG07,4.261
S4_TAG07_run1,TAG07,3.5260000000000002
S4_TAG07_run1,TAG07,7.045
S4_TAG07_run1,TAG07,0.5680000000000001
S4_TAG07_run1,TAG07,6.934
S4_TAG07_run1,TAG07,8.962
S4_TAG07_run1,TAG07,13.885
S4_TAG07_run1,TAG07,4.941
S4_TAG07_run1,TAG07,3.5959999999999996
S4_TAG07_run1,TAG07,6.146000000000001
S4_TAG07_run1,TAG07,0.525
S4_TAG07_run1,TAG07,4.923
S4_TAG07_run1,TAG07,10.987
S4_TAG07_run1,TAG07,9.407
S4_TAG07_run1,TAG07,1.2750000000000001
S4_TAG07_run1,TAG07,2.179
S4_TAG07_run1,TAG07,2.881
S4_TAG07_run1,TAG07,2.388
S4_TAG07_run1,TAG07,5.825
S4_TAG07_run1,TAG07,18.0
S4_TAG07_run1,TAG07,8.769
S4_TAG07_run1,TAG07,0.352
S4_TAG07_run1,TAG07,9.507
S4_TAG07_run1,TAG07,8.489
S4_TAG07_run1,TAG07,5.3759999999999994
S4_TAG07_run1,TAG07,6.913
S4_TAG07_run1,TAG07,17.355
S4_TAG07_run1,TAG07,6.662000000000001
S4_TAG07_run1,TAG07,9.504999999999999
S4_TAG07_run1,TAG07,12.847000000000001
S4_TAG07_run1,TAG07,1.7910000000000001
S4_TAG07_run1,TAG07,3.869
S4_TAG07_run1,TAG07,2.592
S4_TAG07_run1,TAG07,8.701
S4_TAG07_run1,TAG07,3.233
S4_TAG07_run1,TAG07,2.606
S4_TAG07_run1,TAG07,19.357
S4_TAG07_run1,TAG07,7.651
S4_TAG07_run1,TAG07,0.861
S4_TAG07_run1,TAG07,9.686
S4_TAG07_run1,TAG07,15.928999999999998
S4_TAG07_run1,TAG07,6.861
S4_TAG07_run1,TAG07,0.19
S4_TAG07_run1,TAG07,5.47
S4_TAG07_run1,TAG07,3.625
S4_TAG07_run1,TAG07,2.448
S4_TAG07_run1,TAG07,15.938999999999998
S4_TAG07_run1,TAG07,6.326
S4_TAG07_run1,TAG07,12.203999999999999
S4_TAG07_run1,TAG07,1.415
S4_TAG07_run1,TAG07,9.6
S4_TAG07_run1,TAG07,1.975
S4_TAG07_run1,TAG07,2.797
S4_TAG07_run1,TAG07,13.274
S4_TAG07_run1,TAG07,4.225
S4_TAG07_run1,TAG07,17.375
S4_TAG07_run1,TAG07,8.267999999999999
S4_TAG07_run1,TAG07,9.325
S4_TAG07_run1,TAG07,0.69
S4_TAG07_run1,TAG07,7.93
S4_TAG07_run1,TAG07,14.753
S4_TAG07_run1,TAG07,3.985
S4_TAG07_run1,TAG07,2.093
S4_TAG07_run1,TAG07,3.406
S4_TAG07_run1,TAG07,17.73
S4_TAG07_run1,TAG07,6.266
S4_TAG07_run1,TAG07,14.398
S4_TAG07_run1,TAG07,2.558
S4_TAG07_run1,TAG07,13.762
S4_TAG07_run1,TAG07,3.684
S4_TAG07_run1,TAG07,6.273
S4_TAG07_run1,TAG07,3.9160000000000004
S4_TAG07_run1,TAG07,8.272
S4_TAG07_run1,TAG07,5.753
S4_TAG07_run1,TAG07,15.098
S4_TAG07_run1,TAG07,6.6819999999999995
S4_TAG07_run1,TAG07,5.5440000000000005
S4_TAG07_run1,TAG07,9.065999999999999
S4_TAG07_run1,TAG07,0.944
S4_TAG07_run1,TAG07,0.5609999999999999
S4_TAG07_run1,TAG07,19.002000000000002
S4_TAG07_run1,TAG07,8.801
S4_TAG07_run1,TAG07,3.907
S4_TAG07_run1,TAG07,11.88
S4_TAG07_run1,TAG07,3.401
S4_TAG07_run1,TAG07,2.856
S4_TAG07_run1,TAG07,11.519
S4_TAG07_run1,TAG07,0.8019999999999999
S4_TAG07_run1,TAG07,1.17
S4_TAG07_run1,TAG07,0.465
S4_TAG07_run1,TAG07,11.03
S4_TAG07_run1,TAG07,0.482
S4_TAG07_run1,TAG07,15.932000000000002
S4_TAG07_run1,TAG07,6.129
S4_TAG07_run1,TAG07,4.007000000000001
S4_TAG07_run1,TAG07,12.225
S4_TAG07_run1,TAG07,2.96
S4_TAG07_run1,TAG07,2.4099999999999997
S4_TAG07_run1,TAG07,12.594
S4_TAG07_run1,TAG07,3.794
S4_TAG07_run1,TAG07,8.514000000000001
S4_TAG07_run1,TAG07,7.034000000000001
S4_TAG07_run1,TAG07,6.420999999999999
S4_TAG07_run1,TAG07,9.681000000000001
S4_TAG07_run1,TAG07,1.65
S4_TAG07_run1,TAG07,4.202
S4_TAG07_run1,TAG07,9.497
S4_TAG07_run1,TAG07,4.989999999999999
S4_TAG07_run1,TAG07,5.073
S4_TAG07_run1,TAG07,15.333
S4_TAG07_run1,TAG07,4.899
S4_TAG07_run1,TAG07,3.068
S4_TAG07_run1,TAG07,13.377
S4_TAG07_run1,TAG07,4.883
S4_TAG07_run1,TAG07,15.136999999999999
S4_TAG07_run1,TAG07,3.836
S4_TAG07_run1,TAG07,10.706999999999999
S4_TAG07_run1,TAG07,2.128
S4_TAG07_run1,TAG07,12.444
S4_TAG07_run1,TAG07,3.105
S4_TAG07_run1,TAG07,1.0399999999999998
S4_TAG07_run1,TAG07,14.850999999999999
S4_TAG07_run1,TAG07,3.11
S4_TAG07_run1,TAG07,12.02
S4_TAG07_run1,TAG07,3.9179999999999997
S4_TAG07_run1,TAG07,10.762
S4_TAG07_run1,TAG07,0.79
S4_TAG07_run1,TAG07,2.492
S4_TAG07_run1,TAG07,13.431999999999999
S4_TAG07_run1,TAG07,2.1719999999999997
S4_TAG07_run1,TAG07,10.165000000000001
S4_TAG07_run1,TAG07,7.866
S4_TAG07_run1,TAG07,3.23
S4_TAG07_run1,TAG07,16.655
S4_TAG07_run1,TAG07,6.851999999999999
S4_TAG07_run1,TAG07,3.294
S4_TAG07_run1,TAG07,7.432
S4_TAG07_run1,TAG07,9.854
S4_TAG07_run1,TAG07,1.1509999999999998
S4_TAG07_run1,TAG07,1.748
S4_TAG07_run2,TAG07,10.809
S4_TAG07_run2,TAG07,0.7789999999999999
S4_TAG07_run2,TAG07,6.373
S4_TAG07_run2,TAG07,7.4510000000000005
S4_TAG07_run2,TAG07,7.47
S4_TAG07_run2,TAG07,4.141
S4_TAG07_run2,TAG07,2.1670000000000003
S4_TAG07_run2,TAG07,10.891
S4_TAG07_run2,TAG07,2.6580000000000004
S4_TAG07_run2,TAG07,2.159
S4_TAG07_run2,TAG07,10.325000000000001
S4_TAG07_run2,TAG07,9.763000000000002
S4_TAG07_run2,TAG07,1.416
S4_TAG07_run2,TAG07,4.436
S4_TAG07_run2,TAG07,9.431999999999999
S4_TAG07_run2,TAG07,10.788
S4_TAG07_run2,TAG07,2.569
S4_TAG07_run2,TAG07,15.403
S4_TAG07_run2,TAG07,6.033
S4_TAG07_run2,TAG07,9.753
S4_TAG07_run2,TAG07,4.9959999999999996
S4_TAG07_run2,TAG07,4.6049999999999995
S4_TAG07_run2,TAG07,19.136
S4_TAG07_run2,TAG07,8.162
S4_TAG07_run2,TAG07,5.36
S4_TAG07_run2,TAG07,6.79
S4_TAG07_run2,TAG07,7.047000000000001
S4_TAG07_run2,TAG07,17.541
S4_TAG07_run2,TAG07,6.176
S4_TAG07_run2,TAG07,14.264000000000001
S4_TAG07_run2,TAG07,5.732
S4_TAG07_run2,TAG07,4.343
S4_TAG07_run2,TAG07,11.538
S4_TAG07_run2,TAG07,0.796
S4_TAG07_run2,TAG07,11.314
S4_TAG07_run2,TAG07,0.5680000000000001
S4_TAG07_run2,TAG07,7.405
S4_TAG07_run2,TAG07,9.687
S4_TAG07_run2,TAG07,17.619
S4_TAG07_run2,TAG07,7.799
S4_TAG07_run2,TAG07,2.4229999999999996
S4_TAG07_run2,TAG07,1.768
S4_TAG07_run2,TAG07,19.3
S4_TAG07_run2,TAG07,10.973
S4_TAG07_run2,TAG07,2.81
S4_TAG07_run2,TAG07,2.2729999999999997
S4_TAG07_run2,TAG07,4.369
S4_TAG07_run2,TAG07,15.729
S4_TAG07_run2,TAG07,7.64
S4_TAG07_run2,TAG07,0.805
S4_TAG07_run2,TAG07,0.9700000000000001
S4_TAG07_run2,TAG07,5.481
S4_TAG07_run2,TAG07,1.534
S4_TAG07_run2,TAG07,4.554
S4_TAG07_run2,TAG07,5.002000000000001
S4_TAG07_run2,TAG07,17.659000000000002
S4_TAG07_run2,TAG07,5.942
S4_TAG07_run2,TAG07,1.7619999999999998
S4_TAG07_run2,TAG07,2.6879999999999997
S4_TAG07_run2,TAG07,0.883
S4_TAG07_run2,TAG07,3.11
S4_TAG07_run2,TAG07,12.699
S4_TAG07_run2,TAG07,2.597
S4_TAG07_run2,TAG07,16.063000000000002
S4_TAG07_run2,TAG07,14.569
S4_TAG07_run2,TAG07,6.828
S4_TAG07_run2,TAG07,0.5770000000000001
S4_TAG07_run2,TAG07,7.155
S4_TAG07_run2,TAG07,7.4590000000000005
S4_TAG07_run2,TAG07,7.420000000000001
S4_TAG07_run2,TAG07,2.505
S4_TAG07_run2,TAG07,9.888
S4_TAG07_run2,TAG07,9.889999999999999
S4_TAG07_run2,TAG07,9.958
S4_TAG07_run2,TAG07,1.229
S4_TAG07_run2,TAG07,16.312
S4_TAG07_run2,TAG07,6.324
S4_TAG07_run2,TAG07,19.522000000000002
S4_TAG07_run2,TAG07,8.085
S4_TAG07_run2,TAG07,7.772
S4_TAG07_run2,TAG07,15.803999999999998
S4_TAG07_run2,TAG07,7.498
S4_TAG07_run2,TAG07,1.813
S4_TAG07_run2,TAG07,10.416
S4_TAG07_run2,TAG07,1.665
S4_TAG07_run2,TAG07,14.53
S4_TAG07_run2,TAG07,3.4619999999999997
S4_TAG07_run2,TAG07,10.558
S4_TAG07_run2,TAG07,2.524
S4_TAG07_run2,TAG07,0.574
S4_TAG07_run2,TAG07,16.684
S4_TAG07_run2,TAG07,6.391
S4_TAG07_run2,TAG07,7.666
S4_TAG07_run2,TAG07,13.011
S4_TAG07_run2,TAG07,4.83
S4_TAG07_run2,TAG07,1.4649999999999999
S4_TAG07_run2,TAG07,11.419
S4_TAG07_run2,TAG07,0.23800000000000002
S4_TAG07_run2,TAG07,4.598
S4_TAG07_run2,TAG07,0.674
S4_TAG07_run2,TAG07,13.084
S4_TAG07_run2,TAG07,10.904
S4_TAG07_run2,TAG07,3.972
S4_TAG07_run2,TAG07,12.370000000000001
S4_TAG07_run2,TAG07,0.661
S4_TAG07_run2,TAG07,2.0500000000000003
S4_TAG07_run2,TAG07,17.187
S4_TAG07_run2,TAG07,5.21
S4_TAG07_run2,TAG07,16.198
S4_TAG07_run2,TAG07,7.319
S4_TAG07_run2,TAG07,1.869
S4_TAG07_run2,TAG07,1.769
S4_TAG07_run2,TAG07,15.075
S4_TAG07_run2,TAG07,5.683
S4_TAG07_run2,TAG07,8.892000000000001
S4_TAG07_run2,TAG07,12.71
S4_TAG07_run2,TAG07,1.9780000000000002
S4_TAG07_run2,TAG07,16.820999999999998
S4_TAG07_run2,TAG07,7.978000000000001
S4_TAG07_run2,TAG07,10.302999999999999
S4_TAG07_run2,TAG07,1.3179999999999998
S4_TAG07_run2,TAG07,8.668000000000001
S4_TAG07_run2,TAG07,6.463
S4_TAG07_run2,TAG07,16.049
S4_TAG07_run2,TAG07,4.729
S4_TAG07_run2,TAG07,3.777
S4_TAG07_run2,TAG07,0.533
S4_TAG07_run2,TAG07,4.403
S4_TAG07_run2,TAG07,14.609
S4_TAG07_run2,TAG07,4.391
S4_TAG07_run2,TAG07,8.156
S4_TAG07_run2,TAG07,7.252
S4_TAG07_run2,TAG07,15.921000000000001
S4_TAG07_run2,TAG07,6.191999999999999
S4_TAG07_run2,TAG07,11.68
S4_TAG07_run2,TAG07,1.011
S4_TAG07_run2,TAG07,5.976
S4_TAG07_run2,TAG07,6.542
S4_TAG07_run2,TAG07,14.693
S4_TAG07_run2,TAG07,4.024
S4_TAG07_run2,TAG07,7.333
S4_TAG07_run2,TAG07,12.919
S4_TAG07_run2,TAG07,3.079
S4_TAG07_run2,TAG07,1.2069999999999999
S4_TAG07_run2,TAG07,5.571000000000001
S4_TAG07_run2,TAG07,0.225
S4_TAG07_run2,TAG07,3.877
S4_TAG07_run2,TAG07,17.525
S4_TAG07_run2,TAG07,7.742
S4_TAG07_run2,TAG07,6.92
S4_TAG07_run2,TAG07,2.6310000000000002
S4_TAG07_run2,TAG07,1.7309999999999999
S4_TAG07_run2,TAG07,16.456
S4_TAG07_run2,TAG07,8.405
S4_TAG07_run2,TAG07,6.575
S4_TAG07_run2,TAG07,4.908
S4_TAG07_run2,TAG07,4.875
S4_TAG07_run2,TAG07,10.005
S4_TAG07_run2,TAG07,0.127
S4_TAG07_run2,TAG07,3.783
S4_TAG07_run2,TAG07,6.876
S4_TAG07_run2,TAG07,2.025
S4_TAG07_run2,TAG07,0.506
S4_TAG07_run2,TAG07,11.190999999999999
S4_TAG07_run2,TAG07,0.45
S4_TAG07_run2,TAG07,8.441
S4_TAG07_run2,TAG07,7.248
S4_TAG07_run2,TAG07,17.17
S4_TAG07_run2,TAG07,6.2170000000000005
S4_TAG07_run2,TAG07,4.901
S4_TAG07_run2,TAG07,0.674
S4_TAG07_run2,TAG07,6.809
S4_TAG07_run2,TAG07,11.552
S4_TAG07_run2,TAG07,9.392
S4_TAG07_run2,TAG07,1.198
S4_TAG07_run2,TAG07,16.252
S4_TAG07_run2,TAG07,4.4990000000000006
S4_TAG07_run2,TAG07,8.712
S4_TAG07_run2,TAG07,12.808
S4_TAG07_run2,TAG07,2.798
S4_TAG07_run2,TAG07,0.731
S4_TAG07_run2,TAG07,4.601
S4_TAG07_run2,TAG07,7.026
S4_TAG07_run2,TAG07,16.273
S4_TAG07_run2,TAG07,7.673
S4_TAG07_run2,TAG07,0.647
S4_TAG07_run2,TAG07,5.773000000000001
S4_TAG07_run2,TAG07,1.821
S4_TAG07_run2,TAG07,6.0889999999999995
S4_TAG07_run2,TAG07,3.477
S4_TAG07_run2,TAG07,0.5479999999999999
S4_TAG07_run2,TAG07,19.91
S4_TAG07_run2,TAG07,8.211
S4_TAG07_run2,TAG07,0.535
S4_TAG07_run2,TAG07,4.1339999999999995
S4_TAG07_run2,TAG07,19.823
S4_TAG07_run2,TAG07,9.412
S4_TAG07_run2,TAG07,19.933
S4_TAG07_run2,TAG07,9.323
S4_TAG07_run2,TAG07,0.225
S4_TAG07_run2,TAG07,3.559
S4_TAG07_run2,TAG07,14.611
S4_TAG07_run2,TAG07,2.834
S4_TAG07_run2,TAG07,4.229
S4_TAG07_run2,TAG07,0.73
S4_TAG07_run2,TAG07,11.08
S4_TAG07_run2,TAG07,1.037
S4_TAG07_run2,TAG07,14.596
S4_TAG07_run2,TAG07,5.602
S4_TAG07_run2,TAG07,4.672
S4_TAG07_run2,TAG07,6.549
S4_TAG07_run2,TAG07,1.619
S4_TAG07_run2,TAG07,12.825
S4_TAG07_run2,TAG07,3.9
S4_TAG07_run2,TAG07,13.631
S4_TAG07_run2,TAG07,3.826
S4_TAG07_run2,TAG07,0.603
S4_TAG07_run2,TAG07,0.067
S4_TAG07_run2,TAG07,2.59
S4_TAG07_run2,TAG07,0.316
S4_TAG07_run2,TAG07,5.734999999999999
S4_TAG07_run2,TAG07,18.655
S4_TAG07_run2,TAG07,9.971
S4_TAG07_run2,TAG07,2.1
S4_TAG07_run2,TAG07,7.061999999999999
S4_TAG07_run2,TAG07,19.5
S4_TAG07_run2,TAG07,11.348
S4_TAG07_run2,TAG07,4.878
S4_TAG07_run2,TAG07,1.534
S4_TAG07_run2,TAG07,9.365
S4_TAG07_run2,TAG07,6.239
S4_TAG07_run2,TAG07,14.485
S4_TAG07_run2,TAG07,2.878
S4_TAG07_run2,TAG07,17.840000000000003
S4_TAG07_run2,TAG07,8.74
S4_TAG07_run2,TAG07,0.652
S4_TAG07_run2,TAG07,9.415
S4_TAG07_run2,TAG07,1.306
S4_TAG07_run2,TAG07,19.130000000000003
S4_TAG07_run2,TAG07,8.341
S4_TAG07_run2,TAG07,6.3
S4_TAG07_run2,TAG07,1.156
S4_TAG07_run2,TAG07,13.748
S4_TAG07_run2,TAG07,1.9989999999999999
S4_TAG07_run2,TAG07,0.187
S4_TAG07_run2,TAG07,15.800999999999998
S4_TAG07_run2,TAG07,7.513
S4_TAG07_run2,TAG07,15.462
S4_TAG07_run2,TAG07,5.965
