session_id,uid_hash,uid_plain_local,t_reader_A,t_reader_B,delta_ms
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:08.983436,2025-11-11T10:38:08.988436,5.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:09.028436,2025-11-11T10:38:09.026436,2.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:09.067436,2025-11-11T10:38:09.066436,1.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:09.232436,2025-11-11T10:38:09.227436,5.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:09.309436,2025-11-11T10:38:09.312436,3.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:09.384436,2025-11-11T10:38:09.387436,3.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:09.426436,2025-11-11T10:38:09.429436,3.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:09.499436,2025-11-11T10:38:09.497436,2.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:09.909436,2025-11-11T10:38:09.908436,1.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:09.934436,2025-11-11T10:38:09.939436,5.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:10.022436,2025-11-11T10:38:10.022436,0.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:10.310436,2025-11-11T10:38:10.311436,1.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:10.387436,2025-11-11T10:38:10.385436,2.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:10.546436,2025-11-11T10:38:10.542436,4.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:10.625436,2025-11-11T10:38:10.629436,4.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:10.696436,2025-11-11T10:38:10.697436,1.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:11.066436,2025-11-11T10:38:11.064436,2.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:11.142436,2025-11-11T10:38:11.143436,1.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:11.297436,2025-11-11T10:38:11.301436,4.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:11.387436,2025-11-11T10:38:11.391436,4.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:11.461436,2025-11-11T10:38:11.459436,2.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:11.508436,2025-11-11T10:38:11.506436,2.0
S20251110_S3_P26_run1,36a454,36A454,2025-11-11T10:38:11.581436,2025-11-11T10:38:11.576436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:05.830436,2025-11-11T10:38:05.828436,2.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:05.869436,2025-11-11T10:38:05.864436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:05.897436,2025-11-11T10:38:05.899436,2.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:05.991436,2025-11-11T10:38:05.987436,4.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:06.156436,2025-11-11T10:38:06.152436,4.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:06.184436,2025-11-11T10:38:06.184436,0.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:06.221436,2025-11-11T10:38:06.216436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:06.474436,2025-11-11T10:38:06.474436,0.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:06.508436,2025-11-11T10:38:06.504436,4.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:06.549436,2025-11-11T10:38:06.544436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:06.588436,2025-11-11T10:38:06.590436,2.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:06.622436,2025-11-11T10:38:06.627436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:06.664436,2025-11-11T10:38:06.664436,0.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:06.750436,2025-11-11T10:38:06.750436,0.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:06.777436,2025-11-11T10:38:06.781436,4.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:06.830436,2025-11-11T10:38:06.830436,0.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:06.913436,2025-11-11T10:38:06.913436,0.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:07.304436,2025-11-11T10:38:07.305436,1.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:07.396436,2025-11-11T10:38:07.391436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:07.536436,2025-11-11T10:38:07.541436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:07.584436,2025-11-11T10:38:07.579436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:07.623436,2025-11-11T10:38:07.618436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:07.671436,2025-11-11T10:38:07.671436,0.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:07.738436,2025-11-11T10:38:07.741436,3.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:07.818436,2025-11-11T10:38:07.823436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:07.873436,2025-11-11T10:38:07.876436,3.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:08.099436,2025-11-11T10:38:08.100436,1.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:08.266436,2025-11-11T10:38:08.261436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:08.349436,2025-11-11T10:38:08.345436,4.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:08.394436,2025-11-11T10:38:08.391436,3.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:08.471436,2025-11-11T10:38:08.468436,3.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:08.552436,2025-11-11T10:38:08.556436,4.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:08.582436,2025-11-11T10:38:08.578436,4.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:08.670436,2025-11-11T10:38:08.665436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:08.704436,2025-11-11T10:38:08.702436,2.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:08.742436,2025-11-11T10:38:08.741436,1.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:08.821436,2025-11-11T10:38:08.820436,1.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:08.861436,2025-11-11T10:38:08.862436,1.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:08.898436,2025-11-11T10:38:08.898436,0.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:09.019436,2025-11-11T10:38:09.023436,4.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:09.155436,2025-11-11T10:38:09.151436,4.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:09.272436,2025-11-11T10:38:09.273436,1.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:09.337436,2025-11-11T10:38:09.340436,3.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:09.434436,2025-11-11T10:38:09.429436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:09.475436,2025-11-11T10:38:09.471436,4.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:09.617436,2025-11-11T10:38:09.617436,0.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:09.675436,2025-11-11T10:38:09.672436,3.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:09.749436,2025-11-11T10:38:09.747436,2.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:09.821436,2025-11-11T10:38:09.821436,0.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:09.899436,2025-11-11T10:38:09.901436,2.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:09.956436,2025-11-11T10:38:09.951436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:10.100436,2025-11-11T10:38:10.101436,1.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:10.136436,2025-11-11T10:38:10.136436,0.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:10.346436,2025-11-11T10:38:10.343436,3.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:10.391436,2025-11-11T10:38:10.396436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:10.631436,2025-11-11T10:38:10.629436,2.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:10.702436,2025-11-11T10:38:10.706436,4.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:10.787436,2025-11-11T10:38:10.785436,2.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:10.820436,2025-11-11T10:38:10.822436,2.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:10.864436,2025-11-11T10:38:10.869436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:10.996436,2025-11-11T10:38:10.992436,4.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:11.029436,2025-11-11T10:38:11.024436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:11.145436,2025-11-11T10:38:11.146436,1.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:11.230436,2025-11-11T10:38:11.225436,5.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:11.308436,2025-11-11T10:38:11.312436,4.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:11.341436,2025-11-11T10:38:11.344436,3.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:11.511436,2025-11-11T10:38:11.512436,1.0
S20251110_S3_P26_run2,36a454,36A454,2025-11-11T10:38:11.660436,2025-11-11T10:38:11.660436,0.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:06.141436,2025-11-11T10:38:06.142436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:06.348436,2025-11-11T10:38:06.349436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:06.384436,2025-11-11T10:38:06.385436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:06.429436,2025-11-11T10:38:06.430436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:06.462436,2025-11-11T10:38:06.463436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:06.510436,2025-11-11T10:38:06.512436,2.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:06.594436,2025-11-11T10:38:06.593436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:06.755436,2025-11-11T10:38:06.754436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:06.954436,2025-11-11T10:38:06.955436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:06.991436,2025-11-11T10:38:06.987436,4.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:07.028436,2025-11-11T10:38:07.032436,4.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:07.222436,2025-11-11T10:38:07.221436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:07.300436,2025-11-11T10:38:07.302436,2.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:07.390436,2025-11-11T10:38:07.389436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:07.500436,2025-11-11T10:38:07.501436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:07.672436,2025-11-11T10:38:07.668436,4.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:07.989436,2025-11-11T10:38:07.990436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.031436,2025-11-11T10:38:08.033436,2.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.101436,2025-11-11T10:38:08.106436,5.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.159436,2025-11-11T10:38:08.154436,5.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.222436,2025-11-11T10:38:08.224436,2.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.265436,2025-11-11T10:38:08.263436,2.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.318436,2025-11-11T10:38:08.315436,3.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.348436,2025-11-11T10:38:08.347436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.420436,2025-11-11T10:38:08.421436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.477436,2025-11-11T10:38:08.478436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.596436,2025-11-11T10:38:08.591436,5.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.635436,2025-11-11T10:38:08.635436,0.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.703436,2025-11-11T10:38:08.707436,4.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.822436,2025-11-11T10:38:08.820436,2.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.874436,2025-11-11T10:38:08.870436,4.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.953436,2025-11-11T10:38:08.951436,2.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:08.982436,2025-11-11T10:38:08.985436,3.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:09.031436,2025-11-11T10:38:09.030436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:09.067436,2025-11-11T10:38:09.066436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:09.154436,2025-11-11T10:38:09.159436,5.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:09.263436,2025-11-11T10:38:09.263436,0.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:09.344436,2025-11-11T10:38:09.339436,5.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:09.428436,2025-11-11T10:38:09.427436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:09.474436,2025-11-11T10:38:09.474436,0.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:09.511436,2025-11-11T10:38:09.507436,4.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:09.703436,2025-11-11T10:38:09.706436,3.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:09.781436,2025-11-11T10:38:09.783436,2.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:09.939436,2025-11-11T10:38:09.940436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:09.986436,2025-11-11T10:38:09.986436,0.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:10.033436,2025-11-11T10:38:10.035436,2.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:10.112436,2025-11-11T10:38:10.109436,3.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:10.181436,2025-11-11T10:38:10.181436,0.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:10.224436,2025-11-11T10:38:10.227436,3.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:10.300436,2025-11-11T10:38:10.301436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:10.344436,2025-11-11T10:38:10.339436,5.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:10.430436,2025-11-11T10:38:10.425436,5.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:10.461436,2025-11-11T10:38:10.465436,4.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:10.547436,2025-11-11T10:38:10.542436,5.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:10.631436,2025-11-11T10:38:10.632436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:10.748436,2025-11-11T10:38:10.745436,3.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:10.948436,2025-11-11T10:38:10.946436,2.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:10.989436,2025-11-11T10:38:10.986436,3.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:11.183436,2025-11-11T10:38:11.179436,4.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:11.226436,2025-11-11T10:38:11.231436,5.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:11.260436,2025-11-11T10:38:11.264436,4.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:11.316436,2025-11-11T10:38:11.319436,3.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:11.347436,2025-11-11T10:38:11.345436,2.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:11.427436,2025-11-11T10:38:11.428436,1.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:11.473436,2025-11-11T10:38:11.477436,4.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:11.509436,2025-11-11T10:38:11.513436,4.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:11.587436,2025-11-11T10:38:11.584436,3.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:11.631436,2025-11-11T10:38:11.631436,0.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:11.672436,2025-11-11T10:38:11.675436,3.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:11.699436,2025-11-11T10:38:11.699436,0.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:11.740436,2025-11-11T10:38:11.742436,2.0
S20251110_S3_P26_run3,36a454,36A454,2025-11-11T10:38:11.785436,2025-11-11T10:38:11.786436,1.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:05.833437,2025-11-11T10:38:05.834437,1.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:05.906437,2025-11-11T10:38:05.906437,0.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:06.074437,2025-11-11T10:38:06.077437,3.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:06.120437,2025-11-11T10:38:06.120437,0.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:06.227437,2025-11-11T10:38:06.223437,4.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:06.362437,2025-11-11T10:38:06.362437,0.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:06.390437,2025-11-11T10:38:06.386437,4.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:06.474437,2025-11-11T10:38:06.478437,4.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:06.674437,2025-11-11T10:38:06.671437,3.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:06.747437,2025-11-11T10:38:06.745437,2.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:06.826437,2025-11-11T10:38:06.827437,1.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:06.862437,2025-11-11T10:38:06.862437,0.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:07.073437,2025-11-11T10:38:07.071437,2.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:07.154437,2025-11-11T10:38:07.154437,0.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:07.201437,2025-11-11T10:38:07.199437,2.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:07.222437,2025-11-11T10:38:07.225437,3.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:07.267437,2025-11-11T10:38:07.262437,5.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:07.310437,2025-11-11T10:38:07.305437,5.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:07.357437,2025-11-11T10:38:07.355437,2.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:07.438437,2025-11-11T10:38:07.437437,1.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:07.593437,2025-11-11T10:38:07.596437,3.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:07.718437,2025-11-11T10:38:07.715437,3.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:07.791437,2025-11-11T10:38:07.796437,5.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:07.827437,2025-11-11T10:38:07.830437,3.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:07.945437,2025-11-11T10:38:07.942437,3.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:08.070437,2025-11-11T10:38:08.068437,2.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:08.185437,2025-11-11T10:38:08.187437,2.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:08.314437,2025-11-11T10:38:08.309437,5.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:08.397437,2025-11-11T10:38:08.399437,2.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:08.504437,2025-11-11T10:38:08.507437,3.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:08.632437,2025-11-11T10:38:08.632437,0.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:08.716437,2025-11-11T10:38:08.712437,4.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:08.749437,2025-11-11T10:38:08.754437,5.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:08.864437,2025-11-11T10:38:08.867437,3.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:08.911437,2025-11-11T10:38:08.907437,4.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:09.022437,2025-11-11T10:38:09.023437,1.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:09.122437,2025-11-11T10:38:09.121437,1.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:09.194437,2025-11-11T10:38:09.193437,1.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:09.224437,2025-11-11T10:38:09.224437,0.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:09.282437,2025-11-11T10:38:09.277437,5.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:09.425437,2025-11-11T10:38:09.429437,4.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:09.714437,2025-11-11T10:38:09.717437,3.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:09.792437,2025-11-11T10:38:09.792437,0.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:09.908437,2025-11-11T10:38:09.908437,0.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:09.944437,2025-11-11T10:38:09.942437,2.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:09.985437,2025-11-11T10:38:09.988437,3.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:10.106437,2025-11-11T10:38:10.111437,5.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:10.184437,2025-11-11T10:38:10.185437,1.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:10.473437,2025-11-11T10:38:10.478437,5.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:10.511437,2025-11-11T10:38:10.510437,1.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:10.588437,2025-11-11T10:38:10.590437,2.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:10.623437,2025-11-11T10:38:10.625437,2.0
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:10.831437,2025-11-11T10:38:10.830435,1.002
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:10.947437,2025-11-11T10:38:10.944435,3.002
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:11.066437,2025-11-11T10:38:11.069435,2.9979999999999998
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:11.192437,2025-11-11T10:38:11.197435,4.998
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:11.233437,2025-11-11T10:38:11.236435,2.9979999999999998
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:11.426437,2025-11-11T10:38:11.430435,3.9979999999999998
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:11.513437,2025-11-11T10:38:11.512435,1.002
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:11.555437,2025-11-11T10:38:11.556435,0.998
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:11.588437,2025-11-11T10:38:11.588435,0.002
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:11.636437,2025-11-11T10:38:11.632435,4.002000000000001
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:11.666437,2025-11-11T10:38:11.664435,2.002
S20251110_S3_P27_run1,36a454,36A454,2025-11-11T10:38:11.720437,2025-11-11T10:38:11.723435,2.9979999999999998
S20251110_S3_P27_run2,36a454,36A454,2025-11-11T10:38:05.917436,2025-11-11T10:38:05.919436,2.0
S20251110_S3_P27_run2,36a454,36A454,2025-11-11T10:38:05.999436,2025-11-11T10:38:06.003436,4.0
S20251110_S3_P27_run2,36a454,36A454,2025-11-11T10:38:06.041436,2025-11-11T10:38:06.041436,0.0
S20251110_S3_P27_run2,36a454,36A454,2025-11-11T10:38:06.084436,2025-11-11T10:38:06.084436,0.0
S20251110_S3_P27_run2,36a454,36A454,2025-11-11T10:38:06.112436,2025-11-11T10:38:06.114436,2.0
S20251110_S3_P27_run2,36a454,36A454,2025-11-11T10:38:06.240436,2025-11-11T10:38:06.239436,1.0
S20251110_S3_P27_run2,36a454,36A454,2025-11-11T10:38:06.350436,2025-11-11T10:38:06.354436,4.0
S20251110_S3_P27_run2,36a454,36A454,2025-11-11T10:38:06.517436,2025-11-11T10:38:06.516436,1.0
S20251110_S3_P27_run2,36a454,36A454,2025-11-11T10:38:06.626436,2025-11-11T10:38:06.629436,3.0
S20251110_S3_P27_run2,36a454,36A454,2025-11-11T10:38:06.672436,2025-11-11T10:38:06.675436,3.0
S20251110_S3_P27_run2,36a454,36A454,2025-11-11T10:38:06.787436,2025-11-11T10:38:06.790436,3.0
S20251110_S3_P27_run2,36a454,36A454,2025-11-11T10:38:07.002436,2025-11-11T10:38:06.997436,5.0
S20251110_S3_P27_run2,36a454,36A454,2025-11-11T10:38:07.032436,2025-11-11T10:38:07.029436,3.0
